index,citations,year,Title,citations_average,predicted_citations
469,23,1991,Forward Dynamics Modeling of Speech Motor Control Using Physiological Data,0.8518518518518519,87.83054234809633
470,5,1991,"Splines, Rational Functions and Neural Networks",0.1851851851851852,471.29319557744867
471,10,1991,Neural Network - Gaussian Mixture Hybrid for Speech Recognition or Density Estimation,0.3703703703703704,166.84239612552258
472,84,1991,Induction of Finite-State Automata Using Second-Order Recurrent Networks,3.111111111111111,243.8192779026926
474,0,1991,Stationarity of Synaptic Coupling Strength Between Neurons with Nonstationary Discharge Properties,0.0,16.17920657670819
476,29,1991,Oscillatory Model of Short Term Memory,1.0740740740740742,52.40201507476257
477,78,1991,Bayesian Model Comparison and Backprop Nets,2.888888888888889,99.41145421985581
479,4,1991,Polynomial Uniform Convergence of Relative Frequencies to Probabilities,0.14814814814814814,11.83236828195633
484,12,1991,Optical Implementation of a Self-Organizing Feature Extractor,0.4444444444444444,41.32012970140449
486,17,1991,A Comparison of Projection Pursuit and Neural Network Regression Modeling,0.6296296296296297,186.32606969279348
488,1,1991,Burst Synchronization without Frequency Locking in a Completely Solvable Neural Network Model,0.037037037037037035,122.05683081677725
490,64,1991,Rule Induction through Integrated Symbolic and Subsymbolic Processing,2.3703703703703702,17.08311934285988
491,153,1991,Interpretation of Artificial Neural Networks: Mapping Knowledge-Based Neural Networks into Rules,5.666666666666668,468.5055656116639
492,2,1991,Hierarchical Transformation of Space in the Visual System,0.07407407407407407,64.5921047281507
494,0,1991,Computer Recognition of Wave Location in Graphical Data by a Neural Network,0.0,184.3979023841144
496,19,1991,A Cortico-Cerebellar Model that Learns to Generate Distributed Motor Commands to Control a Kinematic Arm,0.7037037037037037,42.97488279382228
498,8,1991,"Merging Constrained Optimisation with Deterministic Annealing to ""Solve"" Combinatorially Hard Problems",0.2962962962962963,5.975285894163163
499,9,1991,The VC-Dimension versus the Statistical Capacity of Multilayer Networks,0.3333333333333333,225.34126916483325
501,105,1991,Learning to Segment Images Using Dynamic Feature Binding,3.888888888888889,412.2868677051024
502,14,1991,Image Segmentation with Networks of Variable Scales,0.5185185185185185,369.97728251586074
504,8,1991,Neural Network Analysis of Event Related Potentials and Electroencephalogram Predicts Vigilance,0.2962962962962963,140.2575223194251
506,6,1991,Decoding of Neuronal Signals in Visual Pattern Recognition,0.2222222222222222,62.59348195259064
507,21,1991,Fault Diagnosis of Antenna Pointing Systems using Hybrid Neural Network and Signal Processing Models,0.7777777777777778,174.58600641062887
509,6,1991,Learning How to Teach or Selecting Minimal Surface Data,0.2222222222222222,277.78987113745893
510,47,1991,Learning Unambiguous Reduced Sequence Descriptions,1.7407407407407407,490.0941376305278
511,48,1991,VISIT: A Neural Model of Covert Visual Attention,1.7777777777777777,197.36459814978113
512,3,1991,Linear Operator for Object Recognition,0.1111111111111111,94.17618593889802
513,13,1991,A Segment-Based Automatic Language Identification System,0.4814814814814815,29.890953693157833
514,21,1991,A comparison between a neural network model for the formation of brain maps and experimental data,0.7777777777777778,149.20470099668336
515,4,1991,3D Object Recognition Using Unsupervised Feature Extraction,0.14814814814814814,157.5657152081359
519,53,1991,Repeat Until Bored: A Pattern Selection Strategy,1.9629629629629632,19.40518185031792
520,0,1991,Learning in the Vestibular System: Simulations of Vestibular Compensation Using Recurrent Back-Propagation,0.0,270.3930664253386
521,5,1991,Connectionist Optimisation of Tied Mixture Hidden Markov Models,0.1851851851851852,85.19806125135433
522,18,1991,"Estimating Average-Case Learning Curves Using Bayesian, Statistical Physics and VC Dimension Methods",0.6666666666666666,245.56834386150356
524,72,1991,Networks for the Separation of Sources that are Superimposed and Delayed,2.6666666666666665,222.85445674335816
525,24,1991,Iterative Construction of Sparse Polynomial Approximations,0.8888888888888888,57.759608835710154
527,33,1991,Learning Global Direct Inverse Kinematics,1.2222222222222223,432.46150881452405
529,48,1991,Kernel Regression and Backpropagation Training With Noise,1.7777777777777777,169.63103360225145
531,0,1991,Information Processing to Create Eye Movements,0.0,40.562267508361835
532,238,1991,Hierarchies of adaptive experts,8.814814814814815,36.052691502272204
534,11,1991,Neural Network Routing for Random Multistage Interconnection Networks,0.4074074074074074,388.1436178176159
535,2,1991,Markov Random Fields Can Bridge Levels of Abstraction,0.07407407407407407,30.280005273241425
537,31,1991,Temporal Adaptation in a Silicon Auditory Nerve,1.148148148148148,20.66752585094995
538,20,1991,ANN Based Classification for Heart Defibrillators,0.7407407407407407,72.45552168585857
539,113,1991,HARMONET: A Neural Net for Harmonizing Chorales in the Style of J. S. Bach,4.185185185185185,98.26515447498019
540,10,1991,Neural Network Diagnosis of Avascular Necrosis from Magnetic Resonance Images,0.3703703703703704,140.2415192773935
541,3,1991,Recognition of Manipulated Objects by Motor Learning,0.1111111111111111,417.11426272207876
542,9,1991,Application of Neural Network Methodology to the Modelling of the Yield Strength in a Steel Rolling Plate Mill,0.3333333333333333,100.88426112302155
546,2,1991,Statistical Reliability of a Blowfly Movement-Sensitive Neuron,0.07407407407407407,12.922025838680065
547,26,1991,Reverse TDNN: An Architecture For Trajectory Generation,0.9629629629629628,23.26383747659322
548,36,1991,Gradient Descent: Second Order Momentum and Saturating Error,1.3333333333333333,54.2855401732654
549,62,1991,Direction Selective Silicon Retina that uses Null Inhibition,2.2962962962962963,5.14064026038312
551,22,1991,Simulation of Optimal Movements Using the Minimum-Muscle-Tension-Change Model,0.8148148148148148,85.14795264855032
553,20,1991,Some Approximation Properties of Projection Pursuit Learning Networks,0.7407407407407407,525.0447078708761
555,34,1991,Propagation Filters in PDS Networks for Sequencing and Ambiguity Resolution,1.2592592592592593,226.1584341783737
556,752,1991,A Simple Weight Decay Can Improve Generalization,27.85185185185185,25.20301783178735
557,49,1991,A Weighted Probabilistic Neural Network,1.8148148148148149,302.12550783196264
560,28,1991,Obstacle Avoidance through Reinforcement Learning,1.037037037037037,457.40818872245006
562,69,1991,Best-First Model Merging for Dynamic Learning and Recognition,2.555555555555556,361.42155325691266
563,295,1991,A Contrast Sensitive Silicon Retina with Reciprocal Synapses,10.925925925925926,5.978495751823388
564,66,1991,A Self-Organizing Integrated Segmentation and Recognition Neural Net,2.4444444444444446,164.43794209434878
566,42,1991,Adaptive Soft Weight Tying using Gaussian Mixtures,1.5555555555555556,107.3459138579323
567,254,1991,Tangent Prop - A formalism for specifying selected invariances in an adaptive network,9.407407407407408,40.00588695638143
569,14,1991,Incrementally Learning Time-varying Half-planes,0.5185185185185185,352.0492993298879
570,7,1991,A Connectionist Learning Approach to Analyzing Linguistic Stress,0.25925925925925924,349.53542416975966
571,142,1991,Adaptive Elastic Models for Hand-Printed Character Recognition,5.25925925925926,103.79690565790072
575,12,1992,Intersecting regions: The Key to combinatorial structure in hidden unit space,0.4615384615384616,18.809112891257534
576,418,1992,Feudal Reinforcement Learning,16.076923076923073,745.8107325840898
577,5,1992,Harmonic Grammars for Formal Languages,0.19230769230769232,1.731790084915085
578,1117,1992,Second order derivatives for network pruning: Optimal Brain Surgeon,42.96153846153846,60.17331329355611
581,0,1992,Attractor Neural Networks with Local Inhibition: from Statistical Physics to a Digitial Programmable Integrated Circuit,0.0,225.13660673907688
586,44,1992,Using Aperiodic Reinforcement for Directed Self-Organization During Development,1.6923076923076923,100.63101221300845
587,18,1992,Planar Hidden Markov Modeling: From Speech to Optical Character Recognition,0.6923076923076923,52.98749977284197
588,326,1992,Hidden Markov Model Induction by Bayesian Model Merging,12.538461538461537,118.78954431314584
591,12,1992,Learning to See Where and What: Training a Net to Make Saccades and Recognize Handwritten Characters,0.4615384615384616,237.77132466805207
592,3,1992,Probability Estimation from a Database Using a Gibbs Energy Model,0.1153846153846154,127.97216913416959
593,0,1992,Holographic Recurrent Networks,0.0,538.5775175972956
594,122,1992,A Parallel Gradient Descent Method for Learning in Analog VLSI Neural Networks,4.6923076923076925,539.8730279444073
595,3,1992,Statistical Mechanics of Learning in a Large Committee Machine,0.1153846153846154,394.77576410347314
596,74,1992,Diffusion Approximations for the Constant Learning Rate Backpropagation Algorithm and Resistence to Local Minima,2.8461538461538463,230.37064123050422
597,1,1992,Metamorphosis Networks: An Alternative to Constructive Models,0.038461538461538464,390.50406443086297
598,32,1992,Connected Letter Recognition with a Multi-State Time Delay Neural Network,1.2307692307692308,164.91650184408712
600,7,1992,On-Line Estimation of the Optimal Value Function: HJB- Estimators,0.2692307692307692,62.82977638286878
602,4,1992,Topography and Ocular Dominance with Positive Correlations,0.15384615384615385,1.504339765340844
603,1,1992,Parameterising Feature Sensitive Cell Formation in Linsker Networks in the Auditory System,0.038461538461538464,185.67488817945704
604,11,1992,The Computation of Stereo Disparity for Transparent and for Opaque Surfaces,0.4230769230769231,6.5082379851528716
605,9,1992,A Formal Model of the Insect Olfactory Macroglomerulus: Simulations and Analytic Results,0.3461538461538461,21.513551515542687
606,3,1992,Information Theoretic Analysis of Connection Structure from Spike Trains,0.1153846153846154,58.567448865823714
609,127,1992,Bayesian Learning via Stochastic Dynamics,4.884615384615385,550.5386290982723
612,40,1992,Learning Control Under Extreme Uncertainty,1.5384615384615383,422.2681836330568
613,17,1992,A Neural Network that Learns to Interpret Myocardial Planar Thallium Scintigrams,0.6538461538461539,119.25900511244865
614,15,1992,Directional-Unit Boltzmann Machines,0.5769230769230769,47.80091434562449
619,389,1992,An Information-Theoretic Approach to Deciphering the Hippocampal Code,14.961538461538463,37.096799378150926
620,66,1992,On the Use of Evidence in Neural Networks,2.5384615384615383,579.1852072334973
623,70,1992,Q-Learning with Hidden-Unit Restarting,2.6923076923076925,420.7884349334844
625,38,1992,Unsupervised Discrimination of Clustered Data via Optimization of Binary Information Gain,1.4615384615384617,111.8306064656037
627,22,1992,Filter Selection Model for Generating Visual Motion Signals,0.8461538461538461,66.52248071276686
628,9,1992,Synchronization and Grammatical Inference in an Oscillating Elman Net,0.3461538461538461,32.194068905974405
629,0,1992,Rational Parametrizations of Neural Networks,0.0,579.5778537921855
630,5,1992,A Neural Model of Descending Gain Control in the Electrosensory System,0.19230769230769232,142.67950549153335
631,15,1992,On Learning µ-Perceptron Networks with Binary Weights,0.5769230769230769,734.3666819913707
632,13,1992,Integration of Visual and Somatosensory Information for Preshaping Hand in Grasping Movements,0.5,41.27957427308589
633,263,1992,Silicon Auditory Processors as Computer Peripherals,10.115384615384617,19.213826833931723
634,44,1992,Hidden Markov Models in Molecular Biology: New Algorithms and Applications,1.6923076923076923,105.53615136776111
635,37,1992,Memory-Based Reinforcement Learning: Efficient Computation with Prioritized Sweeping,1.4230769230769231,368.42012790263743
637,184,1992,A Fast Stochastic Error-Descent Algorithm for Supervised Learning and Optimization,7.0769230769230775,390.65956568921916
638,47,1992,Input Reconstruction Reliability Estimation,1.807692307692308,54.825439120623194
639,8,1992,Object-Based Analog VLSI Vision Circuits,0.3076923076923077,26.20880432395841
640,318,1992,Word Space,12.230769230769232,47.20551036306504
641,42,1992,An Analog VLSI Chip for Radial Basis Functions,1.6153846153846154,9.975532999510033
643,3,1992,Stimulus Encoding by Multidimensional Receptive Fields in Single Cells and Cell Populations in V1 of Awake Monkey,0.1153846153846154,28.229254869280478
644,14,1992,Remote Sensing Image Analysis via a Texture Classification Neural Network,0.5384615384615384,227.86134200585204
645,28,1992,Unsmearing Visual Motion: Development of Long-Range Horizontal Intrinsic Connections,1.0769230769230769,30.414904278731644
648,7,1992,Physiologically Based Speech Synthesis,0.2692307692307692,22.483664346084197
649,145,1992,Discriminability-Based Transfer between Neural Networks,5.5769230769230775,489.4770977140821
650,2,1992,A Model of Feedback to the Lateral Geniculate Nucleus,0.07692307692307693,34.41824171367378
651,34,1992,Weight Space Probability Densities in Stochastic Learning: II. Transients and Basin Hopping Times,1.3076923076923077,212.31584740683863
654,9,1992,A Hybrid Linear/Nonlinear Approach to Channel Equalization Problems,0.3461538461538461,33.468493215712876
